target_id	length	eff_length	est_counts	tpm
RpI1_1	2851	2703.01	1123.29	26.2245
CG9425_1	6099	5951.01	1864	19.7659
Nmdar2_4	286	142.448	0	0
aru	108	11.6632	0	0
CG5521_2	1023	875.013	41	2.95687
siz_1	2464	2316.01	344.848	9.39612
Sec71_2	3583	3435.01	1815	33.3434
Ac76E_1	268	125.69	0	0
PKD_4	229	90.7674	2	1.39047
spg_1	1556	1408.01	175	7.84321
Ir25a_2	287	143.376	2	0.880272
Sobp_1	1057	909.013	107	7.42807
Gp210_1	1526	1378.01	220	10.0747
CG31510	4226	4078.01	468.184	7.24486
cup_1	2198	2050.01	352	10.8355
Ank2_1	101	10.2561	2	12.3058
CG10185_3	131	20.254	0	0
CG14535_2	974	826.013	2	0.152794
pwn_2	2667	2519.01	1.09401	0.0274066
l(1)G0196_2	632	484.105	193	25.1582
CG11155	113	13.0563	0	0
r_2	314	169.001	236	88.1222
zormin_3	284	140.575	0	0
l(3)mbt	6527	6379.01	3163	31.2902
CG32206_4	179	50.4734	1	1.25026
kl-2_1	153	32.5669	0	0
laccase2_1	389	241.958	3	0.782425
Pkg21D	185	54.9768	1	1.14784
Wsck_1	1074	926.013	41	2.79402
cdc14_2	432	284.546	1	0.221773
Egfr_2	743	595.058	40	4.24193
Achl_1	144	27.1894	2	4.64186
f_1	268	125.69	1	0.502068
ss_1	197	64.2762	0	0
Doa_2	154	33.1979	0	0
Rgk2_1	12803	12655	5.75647	0.0287049
hdc_2	5075	4927.01	3	0.0384238
Dab_2	986	838.013	187	14.0816
mAChR-A_5	327	181.465	0	0
rk_2	468	320.357	1	0.196983
LManIII	11466	11318	3.44851	0.0192275
Sb	151	31.2992	0	0
smo_1	2454	2306.01	657.078	17.9811
ush_1	2700	2552.01	98	2.42329
InR	6680	6532.01	4304	41.5803
Mtp_1	150	30.671	345	709.829
pan	158	35.7673	0	0
CG6847_1	1129	981.013	17	1.09354
CG16972	5736	5588.01	802	9.05689
corn_2	639	491.105	839	107.808
CG17018_1	1217	1069.01	57	3.36476
gpp_1	3614	3466.01	614.279	11.184
mei-41	5507	5359.01	944	11.116
CS-2	147	28.8992	1	2.18362
Cse1_1	1196	1048.01	371	22.3393
Eip74EF	162	38.397	0	0
rn_1	4305	4157.01	85	1.29033
Atet_2	1123	975.013	0	0
N_1	1272	1124.01	96	5.38967
Unc-89_2	3443	3295.01	7	0.134061
raw_1	1637	1489.01	388	16.4435
Oga_1	28700	28552	113.661	0.251209
CG45002_3	330	184.38	1	0.342254
dpy_1	506	358.222	0	0
CG8419	210	74.7375	1	0.844352
tor_1	1006	858.013	2	0.147095
Dscam4_2	129	19.3033	1	3.26911
gek_1	3393	3245.01	945	18.3771
CG14651_2	196	63.4568	2	1.98891
rt_4	222	84.7813	2	1.48865
Hr38_1	1304	1156.01	5	0.272942
ninaC_1	489	341.279	0	0
Rgl_4	413	265.704	435	103.312
grh_1	10164	10016	69.4613	0.437633
Tret1-1_2	796	648.05	20	1.94753
pros_1	1769	1621.01	5	0.194646
hppy_1	4100	3952.01	751	11.9918
CG15666_2	178	49.7016	1	1.26967
LIMK1_1	135	22.2971	77	217.924
cv-c_2	808	660.05	1	0.095606
CG9170_1	566	418.132	0	0
dikar_1	18165	18017	210.982	0.738965
Als2_1	169	43.2022	12	17.5282
SK_2	327	181.465	1	0.347751
CG6791_1	3101	2953.01	3490	74.58
CG7839_1	1838	1690.01	955	35.6595
CG31368_2	322	176.648	338	120.745
NetB_3	137	23.3279	0	0
SK_3	2415	2267.01	0	0
Tps1_3	238	98.6279	0	0
Dop2R_2	339	193.119	1	0.326767
CG3558_2	1496	1348.01	883	41.336
Tnks_1	2880	2732.01	927.188	21.4165
CG30440_1	1010	862.013	328	24.0117
ctrip_1	9529	9381.01	11425	76.8544
ine_2	159	36.4077	2	3.46656
Camta_1	8309	8161.01	0	0
cnn_1	1082	934.013	1045	70.6034
Glg1_1	810	662.05	397	37.8409
CG3328_3	237	97.7523	1	0.645558
GluRIIE_1	147	28.8992	0	0
ssp6_2	342	196.023	4	1.2877
Lsp1beta_2	2107	1959.01	0	0
ftz-f1_1	127	18.4292	19	65.0593
Ance-3	155	33.8751	0	0
timeout_1	1463	1315.01	263	12.6208
CG15080_1	241	101.225	0	0
Ect4_3	1320	1172.01	8	0.430745
CG10211_3	425	277.599	4	0.909293
su(r)_2	962	814.013	3	0.232569
TppII_1	191	59.5549	207	219.339
CG32344_2	361	214.525	85	25.0037
CG43729_4	250	109.241	2	1.15533
Toll-6_6	945	797.023	7	0.554229
peb_2	149	30.0582	0	0
spn-E_1	2217	2069.01	10621	323.94
Tnpo_1	882	734.033	0	0
CG15803	101	10.2561	0	0
gukh_1	4491	4343.01	54	0.78463
CG8475_2	1515	1367.01	344	15.8799
Sln_4	232	93.348	1	0.676016
CG2691_2	1350	1202.01	1921	100.851
CG1657_3	619	471.105	250	33.4877
bin3_2	617	469.111	82	11.0306
Cdk12_1	146	28.3111	188	419.047
CG12702	1000	852.013	467	34.5886
DNApol-delta_1	125	17.5528	29	104.259
brun_1	2407	2259.01	374	10.4476
CG31342_1	725	577.058	172	18.8092
CG42389_1	5179	5031.01	580	7.27503
MESR4	9695	9547.01	689	4.55422
nahoda_3	385	238.037	1	0.265105
Clk	889	741.033	43	3.66179
TrpA1_4	160	37.0613	1	1.70271
Bili_2	218	81.4194	6	4.65035
Jarid2	1135	987.013	158	10.1017
Dyb_1	1862	1714.01	52	1.91448
Mdr50	248	107.46	4	2.34895
smog_2	761	613.05	1	0.102936
Dscam4_3	513	365.2	1	0.172795
jvl_2	263	121.052	16	8.34087
CG5789_2	1904	1756.01	334	12.0028
CG43394_1	1279	1131.01	148	8.25765
c11.1_4	1110	962.013	155	10.1675
CG43427_1	3738	3590.01	255	4.48236
DCX-EMAP_2	832	684.05	0	0
baz_4	1269	1121.01	833	46.8918
mnb_1	16674	16526	4707.6	17.976
CG34124	334	188.286	4	1.34061
Mdr49_1	216	79.7589	1	0.791194
ckn_1	1513	1365.01	56	2.58889
CG43313_2	317	171.865	2	0.734351
kst_3	1127	979.013	81	5.22106
rgr_2	1306	1158.01	8	0.435952
ss_2	21518	21370	23.1503	0.0683618
PKD_5	500	352.244	4	0.716602
CG14651_3	305	160.422	1	0.393367
g_1	1383	1235.01	313	15.9932
PIG-N_1	530	382.162	20	3.30251
CG15544_1	104	10.823	0	0
CG10011_3	191	59.5549	0	0
Clk_1	113498	113350	74.5555	0.0415069
pan_1	181	51.955	0	0
wb_1	215	78.9107	0	0
Appl_5	230	91.6299	0	0
Nckx30C	128	18.8522	0	0
Tango1	1468	1320.01	492	23.5206
NaCP60E_2	107	11.4111	0	0
CG32809_2	2408	2260.01	58.8449	1.64309
CG9044_2	4222	4074.01	5328	82.5285
CG14085	350	203.79	1	0.309657
CG8740_3	618	470.111	1	0.134234
CG7600_2	575	427.122	350	51.7105
CdGAPr_1	2106	1958.01	402	12.9561
CG32809_3	16982	16834	1.15507	0.00432996
CG9297	219	82.2549	1	0.767186
Mical_2	7307	7159.01	447	3.94019
CG42613_4	326	180.495	0	0
scrib_3	1120	972.013	498	32.331
ftz-f1_2	1373	1225.01	419	21.5842
DNApol-delta_2	100	10.1187	58	361.715
Cnot4_1	924	776.033	132	10.7339
Pi3K59F_6	500	352.244	451	80.7969
LanA_2	100	10.1187	2	12.4729
mbc_1	2360	2212.01	513	14.635
Cht7	129	19.3033	0	0
haf_3	489	341.279	0	0
tyf	6964	6816.01	2554	23.6457
GluRIIB_3	226	88.1959	1	0.715507
CG6040_3	2264	2116.01	611	18.2215
CG8155_1	254	112.801	207	115.803
Nost_3	1360	1212.01	336	17.4942
Nmdar2_5	153	32.5669	2	3.8754
ko_4	171	44.6119	0	0
kek1_4	179	50.4734	1	1.25026
Eip78C_1	100	10.1187	0	0
kibra_6	2161	2013.01	12	0.376181
CG3964_1	275	132.144	151	72.1091
mim_2	14043	13895	176	0.799311
sdt_1	4689	4541.01	97	1.34797
ine_3	313	168.058	1.91601	0.719449
Nelf-A_2	2147	1999.01	467	14.7422
tty	210	74.7375	1	0.844352
CG15099_1	1522	1374.01	165	7.57801
LKRSDH	143	26.5973	0	0
CG17233_3	438	290.507	148	32.149
alpha-Man-IIa_1	1230	1082.01	2092.82	122.057
ci_3	383	236.06	0	0
ear_1	24423	24275	67.1989	0.174689
CG4752_1	862	714.042	28	2.47455
MICAL-like_2	122	16.2412	49	190.388
CG42674_1	2399	2251.01	571	16.0074
CG7956_2	478	330.317	128	24.4535
wit_2	1462	1314.01	5	0.240122
AlaRS-m_1	927	779.033	497	40.259
ine_4	2317	2169.01	1.08399	0.0315373
LIMK1_2	1127	979.013	1496	96.4285
Cdk12_2	566	418.132	553	83.4591
rols_1	1001	853.013	11	0.813766
Als2_2	360	213.546	20	5.91018
shn_2	7269	7121.01	1019	9.03014
CG32206_5	1236	1088.01	10	0.58
CG15923	514	366.2	1	0.172323
IntS6_1	1640	1492.01	604	25.5462
sima_2	21273	21125	633.581	1.89264
CG14441_1	929	781.023	36	2.90871
yl_1	6655	6507.01	7140.24	69.2458
Prm_3	161	37.712	0	0
CG31183_2	3229	3081.01	77	1.5771
paraC	302	157.553	0	0
MED1_1	1865	1717.01	1023	37.598
Spt20_1	43197	43049	53.4568	0.0783614
Nhe2_1	1176	1028.01	0	0
CG13654	272	129.374	0	0
Pxn	101	10.2561	1	6.15289
RpIII128_2	134	21.7867	68	196.96
Mp	136	22.8311	0	0
G9a_1	54432	54284	52.3371	0.0608415
eIF4G1	6209	6061.01	2090	21.7602
tio_1	803	655.05	21	2.02305
CG16908_1	1205	1057.01	164	9.79097
nompC_5	588	440.122	1	0.14338
scat_3	622	474.105	272	36.204
DNApol-delta_3	356	209.647	278	83.6794
vir_1	862	714.042	565	49.9329
CG2926_1	27195	27047	121.739	0.284036
CG46339	534	386.162	0	0
bark_2	2969	2821.01	40	0.894782
chp	149	30.0582	1	2.09942
CG6938_3	204	69.862	0	0
Meltrin_2	1215	1067.01	184	10.882
CG31368_3	107	11.4111	117	647.023
alpha-Man-IIa_2	8736	8588.01	533.175	3.91778
CG42673_2	211	75.5725	2	1.67005
crol_1	3310	3162.01	96	1.91589
peb_3	1367	1219.01	5	0.258836
Magi_1	1998	1850.01	554	18.8972
rb_1	773	625.05	1101	111.156
Nmdar2_6	767	619.05	6	0.611628
Nep4	153	32.5669	0	0
CG7565_1	712	564.065	412	46.0925
CG8945	1901	1753.01	80	2.87983
CG8419_1	143	26.5973	1	2.3726
CG8677_1	849	701.042	69	6.21109
fru_2	209	73.899	0	0
Epac_1	489	341.279	0	0
Glut1_2	182	52.693	1	1.19759
r_3	1753	1605.01	1517	59.6444
atk_3	237	97.7523	2	1.29112
hig_3	316	170.906	2	0.738472
RyR_2	133	21.2696	0	0
CG6734_1	373	226.274	40	11.1555
Hr4_2	7343	7195.01	0	0
Ptip_2	27293	27145	133.337	0.309971
CG4744	2632	2484.01	59	1.49886
MICAL-like_3	149	30.0582	87	182.65
CG3999_2	337	191.186	13	4.29091
sals	190	58.7838	4	4.29403
ssp3_2	607	459.116	86	11.8206
CG17707	607	459.116	8	1.09959
Cad87A_1	1391	1243.01	9	0.456908
Rgk1_1	1811	1663.01	217.244	8.24354
CG8771_2	285	141.494	155	69.1284
IRSp53_2	672	524.085	0	0
jvl_3	2305	2157.01	86	2.51598
CG42672_5	379	232.134	687	186.759
CG30069_2	246	105.654	0	0
CG1718_3	706	558.065	0	0
CG4998_2	692	544.079	13	1.5078
zormin_4	1273	1125.01	4	0.22437
prominin-like	4154	4006.01	370	5.82843
Pde11_1	1690	1542.01	68	2.78281
CG1632_3	982	834.013	5	0.37832
CG1695_4	810	662.05	6	0.571903
dpy_2	457	309.432	1	0.203937
rk_3	881	733.033	3	0.258262
alpha-Man-IIb_1	1687	1539.01	904	37.0671
paraD	2240	2092.01	0	0
Nlg3	137	23.3279	0	0
l(3)psg2	6347	6199.01	2225	22.6501
Pcf11_1	5188	5040.01	1535	19.2194
RpIII128_3	975	827.013	437	33.3451
salm_3	151	31.2992	0	0
LUBEL	7388	7240.01	134	1.16796
CG14395_6	774	626.05	2	0.201597
Cad88C_1	146	28.3111	0	0
mus101_1	202	68.2243	114	105.446
sick_2	290	146.195	3	1.29494
CG10011_4	2056	1908.01	6	0.198441
SREBP_1	651	503.105	22	2.75948
d_3	105	11.0156	0	0
CG10211_4	230	91.6299	2	1.37738
dysc_4	179	50.4734	0	0
CG30389_1	38941	38793	3929	6.39132
SvilC_1	1385	1237.01	4	0.204055
Elp1_1	1401	1253.01	264	13.2957
unc79	6709	6561.01	231	2.22179
CG7029_1	2477	2329.01	3694	100.089
nahoda_4	239	99.4934	0	0
Dg_2	989	841.013	46	3.45158
Tlk_1	35707	35559	1861.25	3.30306
wrd_1	1403	1255.01	133	6.68753
CG14441_2	1064	916.013	0	0
mus312	1170	1022.01	169	10.435
Nep4_1	457	309.432	5	1.01969
CG6734_2	333	187.3	50	16.8459
Sap130_1	1375	1227.01	412	21.189
pico_2	1274	1126.01	814	45.6187
Vinc_1	392	244.922	2	0.515305
Mdr49_2	187	56.4926	0	0
CG34126_1	27881	27733	157.022	0.357294
stau_1	1377	1229.01	194	9.96111
pwn_3	132	20.7506	1	3.04111
CG31368_4	683	535.079	600	70.7613
CG8155_2	1629	1481.01	577	24.5855
CG42346_2	3363	3215.01	22	0.431819
RpI1_2	20083	19935	152.706	0.483393
Xpc	1354	1206.01	1327	69.4354
CG6938_4	228	89.9134	0	0
CG9170_2	1366	1218.01	3	0.155429
Pex1_1	393	245.916	60	15.3967
tud_1	1886	1738.01	165	5.99092
bin3_3	1407	1259.01	200.24	10.0365
Pde1c	111	12.4631	0	0
fred_2	241	101.225	0	0
Bsg25D_1	789	641.05	458	45.0854
Cht6_2	41349	41201	112.704	0.172622
CG6184_2	239	99.4934	0	0
cv-d	140	24.9379	2	5.06095
Sulf1_1	1273	1125.01	37	2.07542
polybromo_2	600	452.116	705	98.4014
CG42296_1	176	48.2611	0	0
stl	189	58.0243	2	2.17512
Spt20_2	4027	3879.01	1614.45	26.2644
MRP_1	2885	2737.01	1964	45.2821
Dscam4_4	345	198.946	1	0.317195
SK_4	401	253.844	0	0
CG1657_4	1127	979.013	578	37.2565
cv-c_3	703	555.065	0	0
unc80_2	123	16.657	4	15.1539
jp	598	450.116	3	0.42059
CG5521_3	2249	2101.01	119	3.57421
htt_2	2180	2032.01	12	0.372664
MTF-1_2	406	258.777	35	8.53503
CG43980_2	290	146.195	3	1.29494
mib1_2	167	41.8221	191	288.198
CG34124_1	418	270.664	6	1.39889
CG14441_3	1894	1746.01	60	2.16853
ko_5	166	41.1406	0	0
Trpm_2	2875	2727.01	575	13.3059
tacc	2585	2437.01	1899	49.1733
cutlet_2	124	17.1185	10	36.8634
Apc_2	2008	1860.01	432.346	14.6682
Nna1	113	13.0563	0	0
Usp16-45_1	1376	1228.01	1777	91.316
chas_2	1295	1147.01	9	0.49515
Gld2	6083	5935.01	3426	36.4274
Hasp_4	753	605.05	8	0.834374
inaE_1	392	244.922	0	0
LeuRS_2	718	570.065	325	35.9767
d_4	310	165.2	1	0.381991
CG34394_1	10234	10086	36.7181	0.229733
tam_3	459	311.428	7	1.41841
CG6923	4323	4175.01	675	10.2025
LanB1_2	3109	2961.01	19	0.404926
msn_1	127	18.4292	34	116.422
CG34398_2	147	28.8992	0	0
shtd_1	3665	3517.01	115	2.06341
CG18596	3778	3630.01	326	5.66724
alpha-Spec_2	5132	4984.01	3791	47.9995
TrpA1_5	356	209.647	3	0.903015
Nak_1	1178	1030.01	94	5.75901
Tet_1	4662	4514.01	4.49837	0.0628861
CG7956_3	544	396.148	84	13.3809
Egfr_3	1127	979.013	47	3.02951
CG7504	5423	5275.01	361	4.31863
gogo_4	319	173.778	2	0.726268
dysc_5	112	12.7594	0	0
CG17233_4	637	489.105	79	10.1927
Dys_2	1304	1156.01	63	3.43906
Nos	207	72.2787	0	0
Dnah3_1	331	185.361	1	0.340442
cos_2	1340	1192.01	430	22.7641
CG7806_1	518	370.19	64	10.9098
CG14431_2	1021	873.013	1	0.0722839
GEFmeso_1	762	614.05	255	26.2059
Fur2_2	2171	2023.01	79	2.46428
CG5098_1	1027	879.013	261	18.7373
CG42671_2	1425	1277.01	271	13.3917
CG42327	4477	4329.01	489	7.12824
CG10211_5	1317	1169.01	31	1.67342
CG17839_3	717	569.065	4	0.443568
Asx_1	51492	51344	315.129	0.387312
atk_4	307	162.332	4	1.55495
DNApol-delta_4	261	119.197	261	138.177
CG8740_4	501	353.244	0	0
NKCC_2	334	188.286	7	2.34607
CG4301_1	219	82.2549	0	0
msn_2	1649	1501.01	1212	50.9543
l(1)G0196_3	919	771.033	220.828	18.0736
Br140_1	1926	1778.01	612	21.7209
fry_4	518	370.19	227	38.6957
CG42613_5	210	74.7375	1	0.844352
l(2)01289_1	1297	1149.01	3	0.164763
Dab_3	608	460.116	184	25.2355
para_6	192	60.2873	0	0
AGO2_2	580	432.122	637	93.0241
CG15599	1444	1296.01	228.282	11.1154
pk_2	223	85.6227	0	0
CG16974_1	1671	1523.01	2104	87.1775
Cngl_2	459	311.428	0	0
CG8771_3	441	293.5	264	56.7621
nahoda_5	260	118.286	0	0
f_2	79275	79127	0	0
wb_2	270	127.506	1	0.494917
CG42672_6	800	652.05	1561	151.072
CG6938_5	241	101.225	3	1.87023
pea_5	106	11.1955	61	343.835
CG14535_3	1033	885.013	4	0.285215
rg_1	6408	6260.01	228.053	2.29891
Glg1_2	214	78.0709	125	101.038
Plp_1	4403	4255.01	1084	16.0765
mus101_2	1484	1336.01	583	27.5372
Khc-73_2	1222	1074.01	15	0.881341
Mdr49_3	180	51.2248	2	2.46384
Hr4_3	49637	49489	81.9566	0.104505
aux_1	2055	1907.01	304	10.0596
Sec16	9877	9729.01	47.8062	0.310083
CG31729_3	1098	950.013	620	41.1836
dpy_3	475	327.321	3	0.578376
mei6_3	728	580.058	83	9.02961
nompC_6	556	408.138	1	0.154616
Exn	110	12.1869	0	0
CG34114	125	17.5528	0	0
pea_6	732	584.058	1336	144.349
Wnk_1	46389	46241	95.2776	0.130025
nej_1	46032	45884	1287.72	1.77101
Pkcdelta_2	33320	33172	249	0.473685
ssp3_3	108	11.6632	11	59.5165
CG42797_1	339	193.119	8	2.61414
Ih	387	240.01	1	0.262926
Rok_3	1629	1481.01	640	27.2699
CG43729_5	270	127.506	1	0.494917
l(2)k05819_1	245	104.749	242	145.79
tefu	4091	3943.01	295	4.72124
CG18304	156	34.5086	0	0
Cdk12_3	131	20.254	172	535.896
CG31224_1	3309	3161.01	89	1.77675
mv	2672	2524.01	870	21.7515
sba_1	243	102.973	1	0.612827
paraA_1	584	436.122	1	0.144695
Rim_1	381	234.104	1	0.269558
Sra-1_3	119	15.1044	62	259.03
srp_2	8918	8770.01	20	0.14391
ClC-a_5	581	433.122	2	0.291395
CG34398_3	612	464.111	1	0.135969
cdi_2	602	454.116	988	137.294
Dscam4_5	155	33.8751	0	0
Exn_1	3820	3672.01	187	3.21366
DNApol-epsilon255_1	1080	932.013	214	14.4895
Ac76E_2	134	21.7867	0	0
Sin3A_1	4744	4596.01	2903	39.8592
Nf1_3	613	465.111	5	0.678385
CG8177_1	1774	1626.01	25	0.970238
Toll-6_7	879	731.033	8	0.690582
Su(z)2_2	1403	1255.01	8	0.402257
Tango1_1	641	493.105	316	40.4399
NFAT_2	1761	1613.01	35.4962	1.38869
CG8677_2	2395	2247.01	296	8.31282
larp_1	102	10.4391	0.816214	4.93406
paraL	1189	1041.01	0	0
Mdr49_4	329	183.401	0	0
CG43783_1	259	117.355	74	39.7917
Glut1_3	405	257.783	1	0.244798
Cont_1	476	328.321	107	20.5659
larp_2	840	692.042	12.1838	1.111
LanB2_3	3114	2966.01	161	3.42543
CG43163_1	169	43.2022	2	2.92137
Camta_2	4564	4416.01	269	3.84401
CG7971_2	1541	1393.01	4242	192.167
CG6734_3	1022	874.013	142	10.2526
CG10254_1	2466	2318.01	1168	31.7972
Dnah3_2	526	378.172	0	0
CG6938_6	247	106.579	2	1.18419
sns_1	2146	1998.01	8	0.25267
CG1718_4	2179	2031.01	3	0.0932118
salm_4	789	641.05	1	0.0984397
Upf1_1	2236	2088.01	1344	40.6189
Sra-1_4	1264	1116.01	430	24.3143
Mdr50_1	157	35.1286	0	0
ssp3_4	999	851.013	184	13.6441
hep_2	326	180.495	38	13.2856
larp_3	125	17.5528	48	172.567
RpII215_1	2486	2338.01	10704	288.909
nahoda_6	600	452.116	1	0.139576
CG4752_2	778	630.05	37	3.70586
eIF4G2	2715	2567.01	370	9.0957
para_7	3004	2856.01	0	0
gprs	231	92.4963	1	0.682241
Ice1	2321	2173.01	529	15.3623
cv-c_4	4903	4755.01	1	0.0132712
CG4393_1	407	259.77	0	0
Lar_1	500	352.244	117	20.9606
CG10936	218	81.4194	0	0
MED23_2	161	37.712	238	398.253
CG34126_2	1570	1422.01	868	38.5193
Dgk_1	308	163.279	0	0
scrib_4	1487	1339.01	613	28.8894
CG43980_3	274	131.21	1	0.480944
CG10185_4	235	95.9842	0	0
CG43901	201	67.4457	0	0
cnn_2	546	398.138	906	143.601
Dscam4_6	2086	1938.01	14	0.455862
CG17233_5	1150	1002.01	126	7.93523
Cirl_1	1278	1130.01	120	6.70132
Cpr76Bd	431	283.554	1	0.22255
sws_3	1987	1839.01	1623	55.6924
Mrtf_1	62580	62432	382.748	0.386872
Spn_3	1381	1233.01	414	21.1882
rols_2	1637	1489.01	15	0.635704
Pvr	431	283.554	2	0.445099
Ptp52F	153	32.5669	2	3.8754
tutl_2	2686	2538.01	8.68748	0.216004
CG46301	4683	4535.01	1.12478	0.0156513
Nhe2_2	598	450.116	0	0
Rab3-GEF_1	125	17.5528	14	50.332
Cht6_3	896	748.033	0	0
l(2)k05819_2	1875	1727.01	1554	56.7829
vir_2	209	73.899	159	135.775
l(1)G0007_1	338	192.155	111	36.4531
l(2)k09022_1	506	358.222	297	52.3198
beta-Spec_1	3555	3407.01	2330	43.1563
tweek_1	1137	989.013	211	13.463
d_5	101	10.2561	0	0
Chd1_1	1393	1245.01	483	24.4814
pk_3	582	434.122	0	0
larp_4	1985	1837.01	787.928	27.0668
CG10543_1	20335	20187	273	0.8534
Cdep_3	162	38.397	0	0
CG7806_2	1175	1027.01	152	9.33964
polybromo_3	1281	1133.01	2197	122.365
Ac76E_3	311	166.156	2	0.759587
ATP8B_1	861	713.042	0	0
mib1_3	120	15.477	145	591.212
Npc1b_1	131	20.254	1	3.11567
Ziz_1	1216	1068.01	773	45.6736
CG5098_2	916	768.033	256	21.034
klar_1	122	16.2412	51	198.159
osp_2	3004	2856.01	73.4903	1.6238
Ank2_2	342	196.023	0	0
mop_1	4176	4028.01	988	15.4785
a_1	974	826.013	59	4.50741
c11.1_5	119	15.1044	30	125.337
unc80_3	3182	3034.01	45	0.93596
bsf_1	806	658.05	111	10.6445
CG30183_1	1018	870.013	27	1.9584
CG42797_2	1459	1311.01	36	1.73284
mask_1	80017	79869	20.4505	0.016158
Ect4_4	256	114.604	0	0
trolA	637	489.105	1	0.129021
IA-2	137	23.3279	0	0
ds	8054	7906.01	8	0.063855
sba_2	340	194.084	0	0
garz_1	29946	29798	165.893	0.351319
wb_3	1184	1036.01	1	0.0609112
d_6	209	73.899	0	0
CG31368_5	269	126.594	283	141.07
CG15270_5	623	475.105	0	0
l(3)72Ab_1	1453	1305.01	453	21.9051
Src42A_1	3130	2982.01	256	5.41742
rk_4	892	744.033	7	0.593702
tinc_1	1798	1650.01	26	0.994371
Asx_2	2860	2712.01	28	0.651521
MED23_3	317	171.865	409	150.175
Vps15_1	723	575.065	713	78.2411
Jarid2_1	437	289.518	89	19.3989
mmd_6	125	17.5528	0	0
Rab3-GEF_2	1668	1520.01	271	11.2508
Als2_3	1344	1196.01	109	5.75113
pdm3	107	11.4111	0	0
Mdr49_5	163	39.0618	0	0
Sec16_1	4112	3964.01	1032	16.4288
d_7	1589	1441.01	0	0
chp_1	172	45.3303	0	0
Tep2_2	871	723.033	1682	146.801
faf_1	866	718.033	53	4.65794
pod1_1	417	269.664	902	211.079
N_2	406	258.777	52	12.6806
Dab_4	2536	2388.01	918	24.2587
kto_1	2822	2674.01	1509	35.6113
Hasp_5	220	83.0968	2	1.51883
CG8858_3	1070	922.013	294	20.1221
CG42399_2	2580	2432.01	65	1.68659
CG10185_5	173	46.0488	1	1.37039
Hipk_1	504	356.231	138	24.4461
CG43980_4	115	13.7168	0	0
brm_3	119	15.1044	121	505.527
robo2_1	648	500.105	8.50163	1.07276
gprs_1	113	13.0563	0	0
CG42326	134	21.7867	0	0
Fak_1	2069	1921.01	514	16.8848
CG12499_1	1078	930.013	348	23.6131
fry_5	362	215.498	79	23.1338
rhea_2	1837	1689.01	554	20.6985
px_1	570	422.122	187	27.9554
CG34398_4	529	381.162	0	0
ci_4	679	531.085	1	0.118822
CG42326_1	1064	916.013	0	0
mus205_1	484	336.296	60	11.2588
Ac76E_4	242	102.112	2	1.23599
kst_4	137	23.3279	12	32.4614
CG4168_1	305	160.422	0	0
nompC_7	248	107.46	0	0
tn_1	124	17.1185	0	0
CG43729_6	135	22.2971	0	0
Nos_1	146	28.3111	2	4.45795
CG17839_4	1089	941.013	2.85871	0.191706
ocm_2	4759	4611.01	1407	19.2557
CG16711_1	17479	17331	200	0.72823
spg_2	1240	1092.01	161	9.3038
Trf2	3274	3126.01	2400	48.4488
dpy_4	681	533.085	3	0.35513
CG43980_5	700	552.072	2	0.228611
Cont_2	1484	1336.01	152	7.17952
Daxx_1	2591	2443.01	380	9.81567
CG34384_3	137	23.3279	0	0
paraA_2	307	162.332	0	0
vir_3	1974	1826.01	1490	51.4926
CG34124_2	281	137.77	1	0.458044
Ten-m_1	780	632.05	140	13.9778
baz_5	393	245.916	201	51.5789
garz_2	406	258.777	153	37.3103
peb_4	2397	2249.01	12	0.336707
para_8	963	815.013	0	0
phPA_1	1178	1030.01	962	58.9379
CG30015_1	875	727.033	135	11.7177
Shroom_1	568	420.127	2	0.300408
Cdep_4	397	249.872	3	0.757644
tutl_3	18928	18780	2.31252	0.00777057
Hcf_1	1724	1576.01	5566	222.867
CG18304_1	2193	2045.01	51	1.57375
pwn_4	233	94.2036	0	0
Nak_2	737	589.058	61	6.53483
shot_1	35749	35601	2.48819	0.00441045
shotC	14287	14139	0	0
CG31368_6	119	15.1044	117	488.815
nahoda_7	434	286.539	0	0
CG34120_2	1651	1503.01	104	4.36649
Hasp_6	259	117.355	3	1.61318
Pvr_1	303	158.497	4	1.59258
CG2926_2	3627	3479.01	1979	35.8965
CG17211	423	275.61	3	0.686893
CG5728_1	1296	1148.01	625	34.3554
d_8	195	62.6428	1	1.00738
CG1657_5	2125	1977.01	1172	37.4094
Nf1_4	1186	1038.01	7	0.425557
Dnah3_3	1369	1221.01	5	0.258412
cnn_3	617	469.111	766	103.042
sls	114	13.3864	0	0
tn_2	116	14.038	0	0
CG2691_3	592	444.122	754	107.135
l(2)k09022_2	2530	2382.01	2463	65.2503
Lar_2	2170	2022.01	687	21.4405
salm_5	116	14.038	0	0
Apc_3	14182	14034	125.654	0.565009
Set2	4602	4454.01	2497	35.3777
kst_5	466	318.373	54	10.7034
salm_6	938	790.023	0	0
CG3638_2	1109	961.013	1	0.0656649
atk_5	865	717.033	3	0.264025
CG12105	2280	2132.01	12	0.355184
PAPLA1_1	1774	1626.01	146	5.66619
brm_4	120	15.477	74	301.722
CG30069_3	207	72.2787	1	0.873076
GEFmeso_2	1019	871.013	349	25.285
CG13531_1	847	699.042	307	27.7139
Abl_1	3409	3261.01	213	4.12182
c11.1_6	272	129.374	86	41.9483
nompC_8	235	95.9842	0	0
